"VESSEL","CRUISE","YEAR","HAUL","SUBSTRATA","LATITUDE","LONGITUDE","SURFACE_TEMPERATURE","GEAR_TEMPERATURE","START_TIME","BOTTOM_DEPTH","SPECIES_CODE","CPUE_KGHA","CPUE_NOHA","AREA_FISHED"
88,199301,1993.00,37,31,57.34,-163.99,7.6,3.2,6/12/1993 9:00:00,60,10285,36.14,65.85,5.11
88,199301,1993.00,38,31,57.01,-164,7.3,1.9,6/12/1993 12:00:00,68,10285,12.54,17.06,5.09
88,199301,1993.00,39,31,56.68,-163.99,7,1.6,6/12/1993 14:00:00,73,10285,20.30,23.06,5.11
88,199301,1993.00,40,31,56.34,-164,7.4,1.4,6/13/1993 6:00:00,86,10285,4.68,4.13,5.32
88,199301,1993.00,41,31,56.01,-164,8,1.6,6/13/1993 9:00:00,90,10285,11.07,7.28,1.37
88,199301,1993.00,42,31,55.68,-164,8.3,3.2,6/13/1993 12:00:00,93,10285,0.00,0.00,5.62
88,199301,1993.00,43,31,55.33,-163.98,8.5,4.5,6/13/1993 14:00:00,75,10285,5.72,4.75,4.62
88,199301,1993.00,44,31,54.66,-165.15,6.6,5.5,6/14/1993 6:00:00,80,10285,0.00,0.00,5.11
88,199301,1993.00,45,50,54.98,-165.15,6.5,4.8,6/14/1993 9:00:00,108,10285,0.00,0.00,5.16
88,199301,1993.00,46,50,55.32,-165.17,6.5,4.5,6/14/1993 12:00:00,110,10285,0.00,0.00,6.61
88,199301,1993.00,47,31,55.65,-165.17,7.8,4.3,6/14/1993 15:00:00,108,10285,0.00,0.00,5.90
88,199301,1993.00,48,31,55.99,-165.18,8.8,3.4,6/14/1993 18:00:00,95,10285,0.00,0.00,6.37
88,199301,1993.00,49,31,56.32,-165.18,6.8,1.3,6/15/1993 7:00:00,86,10285,8.59,3.95,5.81
88,199301,1993.00,50,31,56.65,-165.22,7.2,1.8,6/15/1993 9:00:00,75,10285,2.97,1.83,5.46
88,199301,1993.00,51,31,56.99,-165.22,6.5,1.9,6/15/1993 11:00:00,70,10285,14.48,17.03,5.04
88,199301,1993.00,52,31,57.32,-165.23,5,1.7,6/15/1993 14:00:00,66,10285,22.07,31.00,5.54
88,199301,1993.00,53,31,57.65,-165.24,6.4,2.8,6/15/1993 17:00:00,60,10285,103.23,165.45,5.21
88,199301,1993.00,54,10,57.98,-165.25,5.4,3.6,6/16/1993 6:00:00,51,10285,71.25,95.79,4.47
88,199301,1993.00,55,10,58.32,-165.28,5,3.7,6/16/1993 9:00:00,44,10285,25.63,48.08,4.86
88,199301,1993.00,56,10,58.65,-165.29,6.2,4.9,6/16/1993 11:00:00,38,10285,1.46,3.91,4.08
88,199301,1993.00,57,10,58.99,-165.31,7.8,6,6/16/1993 13:00:00,26,10285,0.86,2.39,4.60
88,199301,1993.00,58,20,59.31,-165.31,10,7.4,6/16/1993 16:00:00,20,10285,0.03,0.47,4.23
88,199301,1993.00,59,20,59.67,-166.63,6.5,,6/17/1993 10:00:00,26,10285,2.49,14.90,4.35
88,199301,1993.00,60,20,59.34,-166.61,5.6,5.4,6/17/1993 13:00:00,27,10285,2.15,4.24,4.47
88,199301,1993.00,61,20,59,-166.61,5.2,4.4,6/17/1993 15:00:00,33,10285,8.80,32.29,4.02
88,199301,1993.00,62,20,58.68,-166.56,4.4,3.6,6/18/1993 6:00:00,40,10285,16.67,48.90,4.68
88,199301,1993.00,63,10,58.34,-166.54,4.2,3.1,6/18/1993 9:00:00,46,10285,9.53,21.67,5.07
88,199301,1993.00,64,31,58.01,-166.5,4,1.6,6/18/1993 11:00:00,60,10285,25.08,49.49,4.68
88,199301,1993.00,65,31,57.68,-166.51,4.8,2.7,6/18/1993 13:00:00,66,10285,7.08,11.54,5.02
88,199301,1993.00,66,31,57.34,-166.48,5.5,3.4,6/18/1993 16:00:00,68,10285,0.00,0.00,4.90
88,199301,1993.00,67,31,57.02,-166.43,6.6,3.3,6/19/1993 6:00:00,73,10285,65.50,58.63,4.98
88,199301,1993.00,68,31,56.68,-166.43,7,2.1,6/19/1993 9:00:00,82,10285,1.68,1.48,5.37
88,199301,1993.00,69,31,56.35,-166.41,7.5,3.3,6/19/1993 11:00:00,102,10285,0.00,0.00,5.83
88,199301,1993.00,70,50,56.01,-166.41,7,4,6/19/1993 14:00:00,123,10285,0.00,0.00,6.02
88,199301,1993.00,71,50,55.67,-166.38,8.5,4.1,6/19/1993 16:00:00,126,10285,0.00,0.00,4.62
88,199301,1993.00,72,50,55.33,-166.36,7.6,4,6/20/1993 7:00:00,132,10285,0.00,0.00,5.52
88,199301,1993.00,73,50,55.01,-166.34,7.8,3.9,6/20/1993 9:00:00,143,10285,0.00,0.00,6.38
88,199301,1993.00,74,50,55.02,-166.94,7.6,3.9,6/20/1993 11:00:00,155,10285,0.00,0.00,6.90
88,199301,1993.00,75,50,55.33,-167.55,8.9,3.9,6/24/1993 7:00:00,148,10285,0.00,0.00,5.13
88,199301,1993.00,76,50,55.65,-167.58,8.8,,6/24/1993 10:00:00,134,10285,0.00,0.00,5.12
88,199301,1993.00,77,50,56,-167.62,9,,6/24/1993 12:00:00,132,10285,0.00,0.00,5.06
88,199301,1993.00,78,50,56.33,-167.65,9.2,,6/24/1993 14:00:00,128,10285,0.00,0.00,4.41
88,199301,1993.00,79,31,56.66,-167.67,8.9,3,6/24/1993 17:00:00,102,10285,1.65,0.63,4.74
88,199301,1993.00,80,31,56.99,-167.7,8.2,2.7,6/25/1993 6:00:00,77,10285,1.23,1.25,4.79
88,199301,1993.00,81,31,57.34,-167.73,8,2.9,6/25/1993 9:00:00,71,10285,3.13,9.79,4.38
88,199301,1993.00,82,31,57.65,-167.77,8,3.2,6/25/1993 12:00:00,68,10285,2.43,2.98,5.02
88,199301,1993.00,83,41,57.99,-167.79,7.6,2.1,6/25/1993 14:00:00,66,10285,90.75,163.10,4.95
88,199301,1993.00,84,41,58.33,-167.87,6,1.4,6/25/1993 18:00:00,59,10285,5.78,8.88,4.84
88,199301,1993.00,85,20,58.64,-167.85,4.5,3.9,6/27/1993 6:00:00,44,10285,11.32,18.90,4.97
88,199301,1993.00,86,20,58.98,-167.91,4.6,4.2,6/27/1993 9:00:00,40,10285,18.91,35.59,5.05
88,199301,1993.00,87,20,59.32,-167.94,4.7,4.2,6/27/1993 11:00:00,39,10285,4.92,4.32,4.85
88,199301,1993.00,88,20,59.66,-167.96,5.5,5,6/27/1993 14:00:00,33,10285,3.62,9.32,4.93
88,199301,1993.00,89,20,59.98,-167.98,6.2,5.1,6/27/1993 16:00:00,24,10285,1.39,7.38,4.87
88,199301,1993.00,90,20,60.32,-168,7,6.7,6/28/1993 6:00:00,29,10285,8.23,32.34,3.89
88,199301,1993.00,91,20,60.33,-169.32,5.7,3,6/28/1993 11:00:00,40,10285,16.56,40.32,5.10
88,199301,1993.00,92,20,60.01,-169.34,5.3,3.6,6/28/1993 14:00:00,44,10285,13.63,25.94,4.20
88,199301,1993.00,93,20,59.68,-169.27,5.7,3.3,6/28/1993 17:00:00,46,10285,18.37,30.60,4.57
88,199301,1993.00,94,20,59.35,-169.24,4.9,2.7,6/29/1993 6:00:00,48,10285,3.76,6.43,5.13
88,199301,1993.00,95,41,59,-169.18,5.1,2.1,6/29/1993 9:00:00,51,10285,107.77,220.23,5.35
88,199301,1993.00,96,41,58.67,-169.18,5.5,1.7,6/29/1993 11:00:00,60,10285,40.38,78.47,4.99
88,199301,1993.00,97,41,58.35,-169.13,6.8,2.3,6/29/1993 14:00:00,66,10285,27.47,50.76,4.86
88,199301,1993.00,98,42,58.01,-169.05,7.1,3.2,6/29/1993 17:00:00,68,10285,30.37,36.69,3.81
88,199301,1993.00,99,42,57.83,-169.36,6.4,2.8,6/30/1993 6:00:00,64,10285,54.89,78.04,4.88
88,199301,1993.00,100,42,57.67,-169.03,7.1,3,6/30/1993 9:00:00,66,10285,7.50,17.87,5.42
88,199301,1993.00,101,42,57.52,-169.39,7.1,2.5,6/30/1993 14:00:00,70,10285,9.89,14.43,4.01
88,199301,1993.00,102,42,57.35,-168.98,7.1,3,6/30/1993 16:00:00,70,10285,2.21,3.40,4.69
88,199301,1993.00,103,42,57.17,-169.29,6.9,3.1,6/30/1993 18:00:00,71,10285,5.49,6.86,4.95
88,199301,1993.00,104,32,56.99,-168.91,7.1,2.8,7/1/1993 7:00:00,77,10285,5.14,4.68,5.54
88,199301,1993.00,105,32,56.83,-169.28,7,,7/2/1993 11:00:00,77,10285,3.77,2.67,5.23
88,199301,1993.00,106,32,56.68,-168.93,7.1,3.8,7/2/1993 13:00:00,95,10285,0.00,0.00,4.78
88,199301,1993.00,107,50,56.34,-168.88,8.1,3.9,7/2/1993 16:00:00,128,10285,0.00,0.00,5.59
88,199301,1993.00,109,32,56.43,-169.48,6,3.9,7/3/1993 6:00:00,102,10285,0.00,0.00,4.48
88,199301,1993.00,110,50,56.33,-170.05,7.2,3.8,7/3/1993 9:00:00,108,10285,0.00,0.00,5.98
88,199301,1993.00,111,42,56.67,-170.12,7.8,3.7,7/3/1993 11:00:00,99,10285,0.00,0.00,4.56
88,199301,1993.00,112,42,56.82,-170.48,8.4,3.5,7/3/1993 13:00:00,101,10285,2.95,1.41,4.96
88,199301,1993.00,113,42,56.99,-170.2,6.1,4.8,7/3/1993 16:00:00,66,10285,0.46,1.08,4.59
88,199301,1993.00,114,42,57.13,-170.47,6.1,5.2,7/3/1993 18:00:00,49,10285,0.00,0.00,3.72
88,199301,1993.00,118,42,57.32,-170.23,7.3,4.5,7/4/1993 12:00:00,53,10285,0.00,0.00,4.01
88,199301,1993.00,119,42,57.48,-170.57,7.9,3.1,7/4/1993 14:00:00,71,10285,12.60,11.07,5.32
88,199301,1993.00,120,42,57.81,-170.63,8.3,2.8,7/4/1993 17:00:00,75,10285,1.03,2.09,5.25
88,199301,1993.00,121,41,58.31,-170.43,6.6,1.4,7/5/1993 6:00:00,73,10285,33.63,39.04,5.53
88,199301,1993.00,122,41,58.65,-170.44,6.4,0.7,7/5/1993 9:00:00,73,10285,22.08,22.37,5.27
88,199301,1993.00,123,41,58.98,-170.48,6.8,1.7,7/5/1993 11:00:00,70,10285,54.98,45.38,4.73
88,199301,1993.00,124,41,59.31,-170.54,6.8,1.3,7/5/1993 14:00:00,66,10285,22.52,22.31,3.27
88,199301,1993.00,125,41,59.65,-170.6,7,1.1,7/5/1993 16:00:00,64,10285,36.59,35.00,4.97
88,199301,1993.00,126,41,60.66,-171.42,6.5,0.4,7/6/1993 7:00:00,64,10285,3.44,2.49,5.20
88,199301,1993.00,127,41,60.98,-171.48,6.5,0.6,7/6/1993 9:00:00,59,10285,1.42,1.71,5.23
88,199301,1993.00,128,41,61.01,-172.15,6.6,-0.7,7/6/1993 11:00:00,62,10285,0.03,0.16,5.95
88,199301,1993.00,129,41,60.67,-172.1,6.6,-0.8,7/6/1993 14:00:00,66,10285,1.73,1.39,5.74
88,199301,1993.00,130,43,60.34,-172.06,6.3,0.4,7/6/1993 16:00:00,57,10285,14.22,10.41,5.18
88,199301,1993.00,131,43,60.16,-172.32,6.9,2.5,7/7/1993 6:00:00,57,10285,16.00,19.72,5.07
88,199301,1993.00,132,43,60.01,-171.97,6,1.1,7/7/1993 8:00:00,66,10285,14.69,15.27,4.84
88,199301,1993.00,133,43,59.84,-172.23,7,-0.1,7/7/1993 10:00:00,73,10285,23.31,19.94,4.76
88,199301,1993.00,134,43,59.68,-171.9,7.1,-0.1,7/7/1993 12:00:00,77,10285,10.58,9.51,5.35
88,199301,1993.00,135,43,59.35,-171.81,7.5,0.1,7/7/1993 15:00:00,79,10285,8.47,7.16,5.58
88,199301,1993.00,136,41,59.01,-171.78,7.6,1.2,7/7/1993 17:00:00,84,10285,11.02,8.93,4.70
88,199301,1993.00,137,41,58.68,-171.75,8.2,2.1,7/8/1993 7:00:00,91,10285,3.62,2.84,5.26
88,199301,1993.00,138,41,58.34,-171.64,9,2.6,7/8/1993 9:00:00,95,10285,0.77,0.57,5.23
88,199301,1993.00,139,41,58.01,-171.59,9,3,7/8/1993 12:00:00,95,10285,5.32,1.61,5.58
88,199301,1993.00,140,41,57.68,-171.51,8.9,3.1,7/8/1993 14:00:00,97,10285,4.37,1.15,6.03
88,199301,1993.00,141,41,57.35,-171.45,8.8,3.5,7/8/1993 17:00:00,99,10285,1.67,1.00,5.97
88,199301,1993.00,142,61,57.01,-172.04,8.5,3.9,7/9/1993 6:00:00,117,10285,0.00,0.00,4.60
88,199301,1993.00,143,61,56.67,-171.96,7.9,4,7/9/1993 9:00:00,124,10285,0.00,0.00,4.51
88,199301,1993.00,144,61,56.65,-172.54,8.3,4,7/9/1993 12:00:00,137,10285,0.00,0.00,5.72
88,199301,1993.00,145,61,56.97,-172.65,8.5,4,7/9/1993 14:00:00,123,10285,0.00,0.00,5.81
88,199301,1993.00,146,61,56.99,-173.24,8.5,3.9,7/9/1993 17:00:00,141,10285,0.00,0.00,5.56
88,199301,1993.00,148,61,57.33,-172.78,8.6,3.8,7/10/1993 8:00:00,115,10285,0.00,0.00,5.01
88,199301,1993.00,149,61,57.65,-172.79,8.4,3.4,7/10/1993 10:00:00,117,10285,0.00,0.00,6.48
88,199301,1993.00,150,61,57.98,-172.85,8.6,3.5,7/10/1993 13:00:00,108,10285,0.00,0.00,5.14
88,199301,1993.00,151,61,58.31,-172.93,8.4,3.2,7/10/1993 15:00:00,108,10285,2.25,1.13,6.16
88,199301,1993.00,152,61,58.64,-173,8.5,3,7/10/1993 17:00:00,112,10285,0.00,0.00,5.84
88,199301,1993.00,153,61,58.98,-173.06,8,2.5,7/11/1993 7:00:00,106,10285,42.95,24.18,5.20
88,199301,1993.00,154,43,59.32,-173.15,7.9,2.1,7/11/1993 9:00:00,99,10285,3.88,3.80,5.77
88,199301,1993.00,155,43,59.48,-173.47,7.8,1.8,7/11/1993 11:00:00,101,10285,0.65,0.33,6.05
88,199301,1993.00,156,43,59.64,-173.23,6.8,1.6,7/11/1993 13:00:00,95,10285,0.00,0.00,5.77
88,199301,1993.00,157,43,59.82,-173.55,7.4,1.5,7/11/1993 15:00:00,95,10285,0.00,0.00,5.55
88,199301,1993.00,158,61,58.32,-174.3,8,3.6,7/12/1993 7:00:00,172,10285,0.00,0.00,4.77
88,199301,1993.00,159,61,58.33,-173.56,8,3.3,7/12/1993 10:00:00,115,10285,0.00,0.00,5.71
88,199301,1993.00,160,61,58.01,-173.49,8.4,3.4,7/12/1993 12:00:00,115,10285,0.00,0.00,5.62
88,199301,1993.00,161,50,56,-168.22,8.8,4.1,7/16/1993 17:00:00,150,10285,0.00,0.00,5.49
88,199301,1993.00,167,43,60.01,-173.3,8.6,0,7/18/1993 15:00:00,73,10285,5.21,5.10,4.69
88,199301,1993.00,168,43,60.11,-173.76,8.9,0.9,7/18/1993 17:00:00,86,10285,0.00,0.00,5.46
88,199301,1993.00,169,41,60.66,-173.47,7.9,0.5,7/19/1993 7:00:00,64,10285,1.30,1.32,4.51
88,199301,1993.00,170,41,60.99,-173.5,7.8,-0.6,7/19/1993 10:00:00,73,10285,0.40,0.22,4.51
88,199301,1993.00,171,41,61,-172.83,7.6,-0.9,7/19/1993 12:00:00,64,10285,0.36,0.40,2.48
88,199301,1993.00,172,41,60.66,-172.75,6.9,2.7,7/19/1993 15:00:00,42,10285,103.78,83.44,5.22
88,199301,1993.00,173,82,61.31,-173.53,8.5,-1.4,7/20/1993 7:00:00,73,10285,0.00,0.00,4.73
88,199301,1993.00,174,82,61.63,-173.58,8.7,2.2,7/20/1993 9:00:00,68,10285,0.00,0.00,5.13
88,199301,1993.00,175,82,61.97,-173.58,9,-1.2,7/20/1993 12:00:00,60,10285,0.38,0.21,4.71
88,199301,1993.00,176,82,62,-174.43,9.5,-1.4,7/20/1993 15:00:00,71,10285,0.00,0.00,5.72
88,199301,1993.00,177,82,61.99,-174.98,9.4,,7/20/1993 17:00:00,77,10285,0.00,0.00,5.72
88,199301,1993.00,178,82,60.97,-174.89,8.6,0.8,7/21/1993 7:00:00,91,10285,0.00,0.00,5.85
88,199301,1993.00,179,41,60.67,-174.82,8.8,0.9,7/21/1993 9:00:00,97,10285,0.00,0.00,4.38
88,199301,1993.00,180,62,60.34,-174.78,9,1.7,7/21/1993 12:00:00,102,10285,0.00,0.00,5.11
88,199301,1993.00,181,62,60.02,-174.62,9,2.2,7/21/1993 15:00:00,106,10285,0.76,0.35,5.62
88,199301,1993.00,182,62,59.67,-174.46,9.9,2.7,7/21/1993 17:00:00,113,10285,1.70,1.27,5.50
88,199301,1993.00,183,62,59.34,-174.44,9.7,2.8,7/22/1993 7:00:00,119,10285,0.35,0.19,5.12
88,199301,1993.00,184,61,59.01,-174.38,9.8,3,7/22/1993 10:00:00,126,10285,0.83,0.82,4.85
88,199301,1993.00,185,61,59,-174.98,9.4,2.8,7/22/1993 12:00:00,128,10285,0.00,0.00,4.63
88,199301,1993.00,186,61,58.99,-175.7,10,2.6,7/22/1993 15:00:00,134,10285,0.00,0.00,4.80
88,199301,1993.00,187,61,58.66,-175.55,10.1,3,7/22/1993 18:00:00,135,10285,0.00,0.00,5.01
88,199301,1993.00,188,61,59.29,-175.74,10,2.2,7/23/1993 7:00:00,137,10285,0.00,0.00,5.83
88,199301,1993.00,189,61,59.66,-175.85,10.1,2.1,7/23/1993 10:00:00,137,10285,0.00,0.00,5.72
88,199301,1993.00,190,61,59.98,-175.91,10.9,2.2,7/23/1993 13:00:00,128,10285,2.58,1.17,5.94
88,199301,1993.00,191,61,60.31,-176.01,10.2,2,7/23/1993 15:00:00,121,10285,0.00,0.00,5.77
88,199301,1993.00,192,61,60.64,-176.18,10.6,2,7/23/1993 17:00:00,119,10285,0.00,0.00,5.54
88,199301,1993.00,193,90,60.99,-176.28,10.1,1.9,7/24/1993 7:00:00,112,10285,0.00,0.00,5.64
88,199301,1993.00,194,90,61.31,-176.31,10.1,1.5,7/24/1993 9:00:00,106,10285,0.00,0.00,4.99
88,199301,1993.00,195,90,61.34,-176.93,10.2,1.9,7/24/1993 12:00:00,115,10285,0.00,0.00,5.95
88,199301,1993.00,196,90,61.02,-176.98,10.3,2.1,7/24/1993 15:00:00,121,10285,0.00,0.00,5.71
88,199301,1993.00,197,90,61.01,-177.6,10.6,1.7,7/24/1993 17:00:00,135,10285,0.20,0.15,6.58
88,199301,1993.00,198,61,60.67,-178.23,9.8,2,7/25/1993 7:00:00,163,10285,0.00,0.00,5.80
88,199301,1993.00,199,61,60.68,-177.53,10.3,1.6,7/25/1993 10:00:00,144,10285,0.00,0.00,6.17
88,199301,1993.00,200,61,60.35,-177.39,10.2,1.7,7/25/1993 12:00:00,148,10285,0.00,0.00,5.80
88,199301,1993.00,201,61,59.99,-177.2,10.8,1.6,7/25/1993 16:00:00,137,10285,0.00,0.00,6.05
88,199301,1993.00,202,61,60.01,-177.89,10.8,1.8,7/25/1993 19:00:00,141,10285,0.00,0.00,5.67
88,199301,1993.00,203,61,59.67,-177.11,10.1,2.9,7/26/1993 7:00:00,174,10285,0.00,0.00,6.12
88,199301,1993.00,204,61,59.33,-177.08,10,3.2,7/26/1993 10:00:00,150,10285,0.00,0.00,6.29
88,199301,1993.00,205,61,59.01,-177.56,10,3.1,7/26/1993 13:00:00,135,10285,0.00,0.00,6.10
89,199301,1993.00,1,10,56.66,-159.75,5,5,6/6/1993 7:00:00,33,10285,0.00,0.00,4.43
89,199301,1993.00,2,10,56.99,-159.71,3.6,4.1,6/6/1993 10:00:00,55,10285,0.00,0.00,5.53
89,199301,1993.00,3,10,57.32,-159.66,3.6,4,6/6/1993 13:00:00,55,10285,0.91,3.25,4.30
89,199301,1993.00,4,10,57.66,-159.63,3.9,4.1,6/6/1993 15:00:00,48,10285,0.14,0.69,4.32
89,199301,1993.00,5,10,57.98,-159.6,5,4.6,6/6/1993 18:00:00,40,10285,2.92,14.99,5.60
89,199301,1993.00,6,10,58.34,-159.53,5,,6/7/1993 7:00:00,22,10285,20.55,81.17,4.75
89,199301,1993.00,7,10,58.32,-160.82,7.8,,6/7/1993 11:00:00,18,10285,0.23,1.10,5.45
89,199301,1993.00,8,10,58.01,-160.83,4.4,4.6,6/7/1993 14:00:00,42,10285,6.70,28.75,3.51
89,199301,1993.00,9,31,57.68,-160.87,4.4,3.5,6/7/1993 16:00:00,53,10285,1.77,3.75,5.86
89,199301,1993.00,10,31,57.33,-160.93,3.9,3.6,6/8/1993 7:00:00,60,10285,2.19,5.02,5.17
89,199301,1993.00,11,31,57.01,-160.95,6.1,3.7,6/8/1993 9:00:00,60,10285,0.74,0.71,5.61
89,199301,1993.00,12,31,56.67,-160.97,5.6,3.8,6/8/1993 12:00:00,68,10285,9.26,17.30,5.37
89,199301,1993.00,13,10,56.35,-160.98,5.6,4.9,6/8/1993 15:00:00,53,10285,30.09,61.65,2.66
89,199301,1993.00,14,31,55.99,-162.23,7.2,3.2,6/9/1993 7:00:00,66,10285,0.79,4.20,2.85
89,199301,1993.00,15,31,56.31,-162.2,7.2,2.8,6/9/1993 9:00:00,71,10285,25.49,26.34,5.65
89,199301,1993.00,16,31,56.63,-162.18,7.2,3,6/9/1993 12:00:00,73,10285,38.85,44.23,6.01
89,199301,1993.00,17,31,56.99,-162.15,6.7,3.8,6/9/1993 15:00:00,59,10285,13.46,24.14,6.04
89,199301,1993.00,18,10,57.31,-162.14,4.4,3.6,6/9/1993 17:00:00,48,10285,31.90,38.99,5.56
89,199301,1993.00,19,10,57.64,-162.11,3.3,3.8,6/10/1993 7:00:00,44,10285,13.09,24.39,5.08
89,199301,1993.00,20,10,57.98,-162.12,3.9,4.6,6/10/1993 9:00:00,35,10285,1.82,4.03,5.20
89,199301,1993.00,21,10,58.3,-162.05,6.1,,6/10/1993 11:00:00,44,10285,2.27,3.60,5.27
89,199301,1993.00,22,10,58.65,-162.68,6.1,,6/10/1993 14:00:00,22,10285,0.77,0.71,5.58
89,199301,1993.00,23,10,59.01,-163.35,6.7,,6/11/1993 6:00:00,16,10285,1.43,5.34,5.80
89,199301,1993.00,24,10,58.67,-163.35,5.6,5.9,6/11/1993 9:00:00,27,10285,9.18,27.92,4.90
89,199301,1993.00,25,10,58.35,-163.36,5.6,4.7,6/11/1993 11:00:00,31,10285,3.91,9.77,4.60
89,199301,1993.00,26,10,58.02,-163.36,3.9,3.7,6/11/1993 14:00:00,40,10285,17.64,19.85,5.18
89,199301,1993.00,27,10,57.68,-163.37,3.9,3.3,6/11/1993 16:00:00,44,10285,47.54,94.13,5.50
89,199301,1993.00,28,10,57.35,-163.37,6.1,3.9,6/12/1993 6:00:00,51,10285,46.99,72.17,2.75
89,199301,1993.00,29,31,57.01,-163.38,6.1,2.5,6/12/1993 9:00:00,62,10285,11.02,16.32,5.39
89,199301,1993.00,30,31,56.67,-163.38,5.6,1.9,6/12/1993 11:00:00,71,10285,12.93,15.88,5.60
89,199301,1993.00,34,31,56.35,-163.4,6.7,1.2,6/13/1993 7:00:00,84,10285,3.42,3.16,2.52
89,199301,1993.00,35,31,56.01,-163.4,6.7,1.5,6/13/1993 9:00:00,86,10285,1.25,2.08,5.27
89,199301,1993.00,36,31,55.68,-163.4,6.7,3,6/13/1993 11:00:00,80,10285,66.10,58.36,3.66
89,199301,1993.00,37,31,55.35,-163.42,6.7,,6/13/1993 14:00:00,53,10285,11.84,29.60,3.17
89,199301,1993.00,38,31,55.01,-164.57,6.1,,6/14/1993 7:00:00,59,10285,0.00,0.00,4.37
89,199301,1993.00,39,31,55.32,-164.58,,,6/14/1993 9:00:00,101,10285,0.30,0.80,3.74
89,199301,1993.00,40,31,55.65,-164.58,7.2,,6/14/1993 12:00:00,95,10285,0.00,0.00,2.93
89,199301,1993.00,41,31,55.99,-164.58,6.7,1.9,6/14/1993 15:00:00,91,10285,0.39,0.34,5.84
89,199301,1993.00,42,31,56.32,-164.58,6.1,1.5,6/14/1993 17:00:00,86,10285,1.73,1.67,5.37
89,199301,1993.00,43,31,56.64,-164.59,5.6,1.5,6/15/1993 7:00:00,73,10285,15.47,19.20,5.10
89,199301,1993.00,44,31,56.97,-164.6,5,1.9,6/15/1993 9:00:00,68,10285,23.34,26.93,5.27
89,199301,1993.00,45,31,57.31,-164.62,5.6,,6/15/1993 12:00:00,62,10285,52.64,101.92,5.33
89,199301,1993.00,46,10,57.65,-164.62,4.4,,6/15/1993 14:00:00,51,10285,88.53,145.94,5.38
89,199301,1993.00,47,10,58,-164.61,3.9,4,6/15/1993 17:00:00,42,10285,7.88,13.44,5.50
89,199301,1993.00,48,10,58.33,-164.63,5,3.9,6/16/1993 7:00:00,42,10285,34.39,62.97,4.74
89,199301,1993.00,49,10,58.65,-164.65,5.6,4.9,6/16/1993 9:00:00,35,10285,25.61,62.58,4.85
89,199301,1993.00,50,10,58.99,-164.65,5.6,,6/16/1993 11:00:00,24,10285,0.98,3.59,4.45
89,199301,1993.00,51,10,59.3,-164.65,7.2,7.2,6/16/1993 14:00:00,18,10285,0.45,3.59,4.73
89,199301,1993.00,52,20,59.65,-165.95,5.6,,6/17/1993 6:00:00,18,10285,0.66,5.40,4.62
89,199301,1993.00,53,20,59.34,-165.95,5.6,6.2,6/17/1993 9:00:00,22,10285,1.13,4.42,5.19
89,199301,1993.00,54,20,59.01,-165.94,5,5.9,6/17/1993 11:00:00,27,10285,27.73,82.60,4.95
89,199301,1993.00,55,10,58.67,-165.93,4.4,5.1,6/17/1993 14:00:00,33,10285,0.41,1.39,5.01
89,199301,1993.00,56,10,58.36,-165.93,3.3,3.3,6/18/1993 6:00:00,40,10285,6.78,13.59,5.88
89,199301,1993.00,57,10,58.01,-165.9,3.3,2.9,6/18/1993 8:00:00,51,10285,40.95,84.52,5.18
89,199301,1993.00,58,31,57.68,-165.88,3.3,1.7,6/18/1993 11:00:00,62,10285,38.38,73.15,5.68
89,199301,1993.00,59,31,57.35,-165.87,3.3,2,6/18/1993 14:00:00,64,10285,2.38,4.82,5.80
89,199301,1993.00,60,31,57.02,-165.85,5,2.5,6/18/1993 17:00:00,68,10285,19.59,23.06,5.55
89,199301,1993.00,61,31,56.66,-165.79,6.1,1.8,6/19/1993 7:00:00,77,10285,1.55,1.23,3.24
89,199301,1993.00,62,31,56.35,-165.8,7.2,2.8,6/19/1993 9:00:00,90,10285,9.62,5.77,3.98
89,199301,1993.00,63,31,56.01,-165.79,7.2,3.6,6/19/1993 11:00:00,104,10285,0.00,0.00,5.12
89,199301,1993.00,64,50,55.69,-165.79,7.2,4.3,6/19/1993 14:00:00,115,10285,0.00,0.00,4.45
89,199301,1993.00,65,50,55.35,-165.79,7.2,4.2,6/20/1993 7:00:00,119,10285,0.00,0.00,5.50
89,199301,1993.00,66,50,55.01,-165.74,7.2,4.1,6/20/1993 9:00:00,130,10285,0.00,0.00,5.80
89,199301,1993.00,67,50,54.78,-165.51,5.6,,6/20/1993 11:00:00,209,10285,0.00,0.00,6.20
89,199301,1993.00,68,50,55.31,-166.95,8.3,3.9,6/24/1993 7:00:00,139,10285,0.00,0.00,5.48
89,199301,1993.00,69,50,55.65,-166.98,8.3,3.9,6/24/1993 10:00:00,134,10285,0.00,0.00,5.55
89,199301,1993.00,70,50,55.98,-166.98,7.8,3.8,6/24/1993 12:00:00,134,10285,0.00,0.00,5.30
89,199301,1993.00,71,50,56.31,-167.03,7.8,3.7,6/24/1993 15:00:00,113,10285,0.00,0.00,4.31
89,199301,1993.00,72,31,56.65,-167.06,7.8,2.9,6/24/1993 17:00:00,93,10285,0.74,0.55,5.38
89,199301,1993.00,73,31,56.98,-167.08,7.2,3,6/25/1993 6:00:00,71,10285,22.25,17.55,5.07
89,199301,1993.00,74,31,57.33,-167.11,7.2,2.8,6/25/1993 9:00:00,68,10285,18.70,22.94,5.44
